ImageNames,date,POT,Temperature,Irradiance,OT
20180313104000.jpg,2018/3/13 10:40,10.7,4.1,552,41.5208
20180313104500.jpg,2018/3/13 10:45,11.19,4.15,562,43.23915
20180313105000.jpg,2018/3/13 10:50,12.16,4.35,562,44.19935
20180313105500.jpg,2018/3/13 10:55,12.535,4.55,563.5,44.2514
20180313110000.jpg,2018/3/13 11:00,12.055,5,576.5,45.2947
20180313110500.jpg,2018/3/13 11:05,12.265,5,592.5,46.3055
20180313111000.jpg,2018/3/13 11:10,12.2225,4.85,599.25,46.45795
20180313111500.jpg,2018/3/13 11:15,12.18,4.7,606,46.6104
20180313112000.jpg,2018/3/13 11:20,12.065,5,607,47.67595
20180313112500.jpg,2018/3/13 11:25,12.39,5.3,603,48.2058
20180313113000.jpg,2018/3/13 11:30,12.825,5.55,603,48.3325
20180313113500.jpg,2018/3/13 11:35,13.26,5.8,603,48.4592
20180313114000.jpg,2018/3/13 11:40,13.295,5.65,603,49.0028
20180313114500.jpg,2018/3/13 11:45,13.79,6,614,48.802
20180313115000.jpg,2018/3/13 11:50,14.035,6.25,617.5,49.0658
20180313115500.jpg,2018/3/13 11:55,14.005,6.25,618.5,49.7442
20180313120000.jpg,2018/3/13 12:00,13.7375,6.025,619.75,49.4779
20180313120500.jpg,2018/3/13 12:05,13.47,5.8,621,49.2116
20180313121000.jpg,2018/3/13 12:10,13.37,6.1,615,50.9233
20180313121500.jpg,2018/3/13 12:15,14.19,6.5,618,49.9114
20180313122000.jpg,2018/3/13 12:20,14.41,6.5,605,50.127
20180313122500.jpg,2018/3/13 12:25,14.485,6.75,620.5,49.4368
20180313123000.jpg,2018/3/13 12:30,14.87,6.7,620,49.7463
20180313123500.jpg,2018/3/13 12:35,14.985,6.5,621.5,49.8095
20180313124000.jpg,2018/3/13 12:40,14.965,6.35,615,48.9241
20180313124500.jpg,2018/3/13 12:45,14.62,6.7,607,48.3884
20180313125000.jpg,2018/3/13 12:50,14.35,6.3,612,47.5288
20180313125500.jpg,2018/3/13 12:55,15.27,6.933333333,611.3333333,48.2878
20180313130000.jpg,2018/3/13 13:00,15.24,6.6,599,46.7689
20180313130500.jpg,2018/3/13 13:05,15.12,6.3,614,48.1027
20180313131000.jpg,2018/3/13 13:10,14.815,6.45,600,47.6191
20180313131500.jpg,2018/3/13 13:15,15.01,6.5,595,48.1976
20180313132000.jpg,2018/3/13 13:20,14.91,6.1,605,47.3181
20180313132500.jpg,2018/3/13 13:25,14.39666667,6.6,589.6666667,47.27276667
20180313133000.jpg,2018/3/13 13:30,14.495,6.5,587,45.61725
20180313133500.jpg,2018/3/13 13:35,14.53,6.6,584,46.3417
20180313134000.jpg,2018/3/13 13:40,14.505,6.8,611,45.64605
20180313134500.jpg,2018/3/13 13:45,14.595,6.9,672,40.1627
20180313135000.jpg,2018/3/13 13:50,13.99,6.5,526,42.0388
20180313135500.jpg,2018/3/13 13:55,13.83,6.55,526,37.01285
20180313140000.jpg,2018/3/13 14:00,11.815,6.4,462.5,27.1218
20180313140500.jpg,2018/3/13 14:05,10.69,6.05,416,30.95245
20180313141000.jpg,2018/3/13 14:10,11.72,6.1,541,40.6729
20180313141500.jpg,2018/3/13 14:15,12.46,6.1,527,40.4153
20180313142000.jpg,2018/3/13 14:20,12.35,6.3,453,32.2703
20180313142500.jpg,2018/3/13 14:25,11.41,6.1,491,36.9646
20180313143000.jpg,2018/3/13 14:30,12.33,6.3,491,37.3159
20180313143500.jpg,2018/3/13 14:35,11.74,6,491,38.0948
20180313144000.jpg,2018/3/13 14:40,12.06,6.6,521,36.8333
20180313144500.jpg,2018/3/13 14:45,12.16,6.2,476,36.8218
20180313145000.jpg,2018/3/13 14:50,12.35,6.9,466,34.5972
20180313145500.jpg,2018/3/13 14:55,12.505,6.75,461.5,33.8379
20180313150000.jpg,2018/3/13 15:00,12.66,6.6,457,33.0786
20180313150500.jpg,2018/3/13 15:05,11.87,6.5,430,31.0569
20180313151000.jpg,2018/3/13 15:10,11.43,6.3,414,30.8129
20180313151500.jpg,2018/3/13 15:15,11.76,6.7,402,29.3256
20180313152000.jpg,2018/3/13 15:20,11.635,6.85,391.5,29.55545
20180313152500.jpg,2018/3/13 15:25,11.41,6.6,375,27.398
20180313153000.jpg,2018/3/13 15:30,10.9,6.4,357.5,26.70905
20180313153500.jpg,2018/3/13 15:35,10.68,6.6,338,25.5211
20180313154000.jpg,2018/3/13 15:40,10.365,6.5,315,25.3893
20180313154500.jpg,2018/3/13 15:45,10.24,6.5,313,24.3778
20180313155000.jpg,2018/3/13 15:50,10.26666667,6.566666667,299.6666667,23.4151
20180313155500.jpg,2018/3/13 15:55,10.325,6.4,280.5,21.9014
20180313160000.jpg,2018/3/13 16:00,10.18,6.5,256,20.907
20180313160500.jpg,2018/3/13 16:05,9.93,6.4,240,18.33335
20180313161000.jpg,2018/3/13 16:10,9.38,6.4,221.5,17.1819
20180313161500.jpg,2018/3/13 16:15,9.05,6.4,211,16.7303
20180313162000.jpg,2018/3/13 16:20,8,6.1,161.5,13.8729
20180313162500.jpg,2018/3/13 16:25,6.58,5.7,63,6.8216
20180313163000.jpg,2018/3/13 16:30,2.715,2.45,35,3.84945
20180314090500.jpg,2018/3/14 9:05,-0.656666667,-0.833333333,68.33333333,4.6914
20180314091000.jpg,2018/3/14 9:10,-0.33,-0.6,103,5.9191
20180314091500.jpg,2018/3/14 9:15,-0.206666667,-0.566666667,84.33333333,5.713066667
20180314092000.jpg,2018/3/14 9:20,-0.07,-0.4,70,5.2851
20180314092500.jpg,2018/3/14 9:25,0.14,-0.3,119,6.7369
20180314093000.jpg,2018/3/14 9:30,0.7,0,181,10.13625
20180314093500.jpg,2018/3/14 9:35,1.43,0,141.5,8.95815
20180314094000.jpg,2018/3/14 9:40,1.33,0.1,163,8.1581
20180314094500.jpg,2018/3/14 9:45,1.83,0.4,167,9.392
20180314095000.jpg,2018/3/14 9:50,2.94,0.9,262.5,15.15755
20180314095500.jpg,2018/3/14 9:55,4.06,0.9,205,11.1448
20180314100000.jpg,2018/3/14 10:00,4.136666667,1.133333333,211.3333333,11.29363333
20180314100500.jpg,2018/3/14 10:05,4.635,1.65,272.5,14.5205
20180314101000.jpg,2018/3/14 10:10,5.43,2.1,290,16.3931
20180314101500.jpg,2018/3/14 10:15,6.14,1.95,284.5,14.83235
20180314102000.jpg,2018/3/14 10:20,6.315,2.15,237,14.29935
20180314102500.jpg,2018/3/14 10:25,6.28,2.5,211,11.8072
20180314103000.jpg,2018/3/14 10:30,5.65,2.45,205.5,12.22295
20180314103500.jpg,2018/3/14 10:35,5.45,2.5,201,11.0615
20180314104000.jpg,2018/3/14 10:40,5.745,2.55,302.5,16.53415
20180314104500.jpg,2018/3/14 10:45,7.35,3,311,29.4719
20180314105000.jpg,2018/3/14 10:50,10.93,3.85,484,34.40185
20180314105500.jpg,2018/3/14 10:55,10.72,3.55,519,23.1511
20180314110000.jpg,2018/3/14 11:00,11.37,3.6,392,32.6114
20180314110500.jpg,2018/3/14 11:05,9.72,3.55,362.5,20.5633
20180314111000.jpg,2018/3/14 11:10,9.365,3.9,390.5,23.67865
20180314111500.jpg,2018/3/14 11:15,9.33,3.8,516,27.9192
20180314112000.jpg,2018/3/14 11:20,10.235,4,589,32.8405
20180314112500.jpg,2018/3/14 11:25,11.31,4,396,28.0975
20180314113000.jpg,2018/3/14 11:30,11.43666667,4.266666667,406.3333333,31.99706667
20180314113500.jpg,2018/3/14 11:35,9.89,3.6,321,20.3801
20180314114000.jpg,2018/3/14 11:40,8.585,3.8,349,20.1912
20180314114500.jpg,2018/3/14 11:45,8.133333333,3.8,336.3333333,24.89593333
20180314115000.jpg,2018/3/14 11:50,7.753333333,3.633333333,313.8333333,20.73595
20180314115500.jpg,2018/3/14 11:55,7.373333333,3.466666667,291.3333333,16.57596667
20180314120000.jpg,2018/3/14 12:00,6.68,3.6,260,15.1935
20180314120500.jpg,2018/3/14 12:05,6.33,3.6,252,14.89575
20180314121000.jpg,2018/3/14 12:10,5.805,3.25,201.5,11.8615
20180314121500.jpg,2018/3/14 12:15,5.025,3,158.5,8.63535
20180314122000.jpg,2018/3/14 12:20,4.58,2.8,147,7.9815
20180314122500.jpg,2018/3/14 12:25,4.42,2.75,166.5,9.1745
20180314123000.jpg,2018/3/14 12:30,4.275,2.85,163,9.08655
20180314123500.jpg,2018/3/14 12:35,4.03,2.6,140,8.0583
20180314124000.jpg,2018/3/14 12:40,3.93,2.75,121,6.88205
20180314124500.jpg,2018/3/14 12:45,3.943333333,2.733333333,134.3333333,6.945666667
20180314125000.jpg,2018/3/14 12:50,3.87,2.7,119,6.5887
20180314125500.jpg,2018/3/14 12:55,3.85,2.8,153,7.8766
20180314130000.jpg,2018/3/14 13:00,4.02,2.75,159.5,8.7356
20180314130500.jpg,2018/3/14 13:05,3.99,2.75,132.5,7.25435
20180314131000.jpg,2018/3/14 13:10,3.85,2.6,171,9.2154
20180314131500.jpg,2018/3/14 13:15,4.516666667,2.966666667,238,12.13843333
20180314132000.jpg,2018/3/14 13:20,5.24,3,285,18.173
20180314132500.jpg,2018/3/14 13:25,6.7,3.6,287,17.7745
20180314133000.jpg,2018/3/14 13:30,6.94,3.3,276.5,17.08745
20180314133500.jpg,2018/3/14 13:35,7.19,3.4,255,14.69815
20180314134000.jpg,2018/3/14 13:40,6.66,3.6,212.5,13.1072
20180314134500.jpg,2018/3/14 13:45,6.06,3.4,199,12.1822
20180314135000.jpg,2018/3/14 13:50,6.37,3.6,320.5,16.10335
20180314135500.jpg,2018/3/14 13:55,7.075,3.9,346,19.07345
20180314140000.jpg,2018/3/14 14:00,8.765,4.2,420,26.90745
20180314140500.jpg,2018/3/14 14:05,9.91,3.8,310,22.632
20180314141000.jpg,2018/3/14 14:10,9.13,4.05,288.5,17.6666
20180314141500.jpg,2018/3/14 14:15,7.83,4.4,255,15.8219
20180314142000.jpg,2018/3/14 14:20,7.373333333,4.4,294.6666667,16.0171
20180314142500.jpg,2018/3/14 14:25,8.155,4.55,309,26.3519
20180314143000.jpg,2018/3/14 14:30,9.2,4.7,313,21.5791
20180314143500.jpg,2018/3/14 14:35,8.245,4.7,225,14.3804
20180314144000.jpg,2018/3/14 14:40,7,4.6,162.5,9.529
20180314144500.jpg,2018/3/14 14:45,6.12,4.6,128,7.3323
20180314145000.jpg,2018/3/14 14:50,5.45,4.5,129,7.2051
20180314145500.jpg,2018/3/14 14:55,5.233333333,4.433333333,104.3333333,6.3562
20180314150000.jpg,2018/3/14 15:00,5.025,4.55,93,5.57295
20180314150500.jpg,2018/3/14 15:05,4.91,4.3,67,4.4873
20180314151000.jpg,2018/3/14 15:10,4.51,4.3,68,4.32
20180314151500.jpg,2018/3/14 15:15,4.37,4.3,66,4.3534
20180314152000.jpg,2018/3/14 15:20,4.18,4.25,56,3.74165
20180314152500.jpg,2018/3/14 15:25,3.9,4.05,40,2.61585
20180314153000.jpg,2018/3/14 15:30,3.64,3.9,77,3.6402
20180314153500.jpg,2018/3/14 15:35,3.56,3.6,67,3.8529
20180314154000.jpg,2018/3/14 15:40,3.285,3.4,65,3.52635
20180314154500.jpg,2018/3/14 15:45,3.2,3.2,79,3.8831
20180314155000.jpg,2018/3/14 15:50,2.865,3,61,3.62145
20180314155500.jpg,2018/3/14 15:55,2.595,2.85,39,2.3722
20180314160000.jpg,2018/3/14 16:00,2.24,2.65,29,2.28005
20180314160500.jpg,2018/3/14 16:05,2.03,2.5,27,1.8791
20180314161000.jpg,2018/3/14 16:10,1.765,2.15,21,1.72865
20180314161500.jpg,2018/3/14 16:15,1.495,2,17.5,1.3566
20180314162000.jpg,2018/3/14 16:20,1.1275,1.7,16.25,1.2613
20180314162500.jpg,2018/3/14 16:25,0.76,1.4,15,1.166
20180314163000.jpg,2018/3/14 16:30,0.486666667,1,12,1.160366667
20180315090500.jpg,2018/3/15 9:05,3.72,-3.9,519,40.2297
20180315091000.jpg,2018/3/15 9:10,4.2,-3.95,533,40.6752
20180315091500.jpg,2018/3/15 9:15,4.32,-3.6,542.5,41.62395
20180315092000.jpg,2018/3/15 9:20,4.2,-3.8,557,42.3057
20180315092500.jpg,2018/3/15 9:25,4.61,-3.85,567,43.3721
20180315093000.jpg,2018/3/15 9:30,4.75,-3.35,578,44.3067
20180315093500.jpg,2018/3/15 9:35,5.27,-3.4,584,45.1133
20180315094000.jpg,2018/3/15 9:40,5.62,-3.133333333,602,46.18103333
20180315094500.jpg,2018/3/15 9:45,6.025,-3.25,606.5,46.8724
20180315095000.jpg,2018/3/15 9:50,6.81,-3,614,47.0176
20180315095500.jpg,2018/3/15 9:55,6.37,-3,620,47.7634
20180315100000.jpg,2018/3/15 10:00,6.563333333,-3,629,48.4691
20180315100500.jpg,2018/3/15 10:05,7.66,-3,635,48.89125
20180315101000.jpg,2018/3/15 10:10,7.98,-2.8,644.5,49.88515
20180315101500.jpg,2018/3/15 10:15,8.015,-2.7,653.5,50.11145
20180315102000.jpg,2018/3/15 10:20,7.815,-3,654,50.63755
20180315102500.jpg,2018/3/15 10:25,8.93,-2.6,655,50.61
20180315103000.jpg,2018/3/15 10:30,9.49,-2.3,654.5,50.4567
20180315103500.jpg,2018/3/15 10:35,10.44,-1.75,660.5,50.32855
20180315104000.jpg,2018/3/15 10:40,10.57,-1.95,664,51.2172
20180315104500.jpg,2018/3/15 10:45,10.285,-2.05,671,52.1894
20180315105000.jpg,2018/3/15 10:50,10.015,-1.85,681,52.73985
20180315105500.jpg,2018/3/15 10:55,10.83,-2.2,682,52.804
20180315110000.jpg,2018/3/15 11:00,12.095,-2,690,53.54995
20180315110500.jpg,2018/3/15 11:05,12.835,-1.65,689,53.694
20180315111000.jpg,2018/3/15 11:10,12.555,-1.25,689,53.72445
20180315111500.jpg,2018/3/15 11:15,13.16,-1.4,697,53.923
20180315112000.jpg,2018/3/15 11:20,13.275,-1.25,695,53.9656
20180315112500.jpg,2018/3/15 11:25,12.26,-2,695,54.2984
20180315113000.jpg,2018/3/15 11:30,12.265,-0.8,699,54.2969
20180315113500.jpg,2018/3/15 11:35,12.93,-0.1,700.5,54.3165
20180315114000.jpg,2018/3/15 11:40,10.335,-1.2,698,54.9429
20180315114500.jpg,2018/3/15 11:45,13.06,-1.3,701,54.7907
20180315115000.jpg,2018/3/15 11:50,15.465,-0.45,702,54.2746
20180315115500.jpg,2018/3/15 11:55,14.565,-0.9,698,54.47355
20180315120000.jpg,2018/3/15 12:00,13.6,-0.4,701,54.8614
20180315120500.jpg,2018/3/15 12:05,12.59,0,700,54.9759
20180315121000.jpg,2018/3/15 12:10,12.075,-0.15,700,54.73
20180315121500.jpg,2018/3/15 12:15,13.2,0.1,700,54.8761
20180315122000.jpg,2018/3/15 12:20,11.92,-0.8,694,54.69765
20180315122500.jpg,2018/3/15 12:25,14.14,-0.733333333,694,54.2303
20180315123000.jpg,2018/3/15 12:30,15.27,-0.2,694,54.1637
20180315123500.jpg,2018/3/15 12:35,12.185,-0.6,691.5,54.30175
20180315124000.jpg,2018/3/15 12:40,13.47,-0.3,691,54.1372
20180315124500.jpg,2018/3/15 12:45,12.51,0.2,691,54.0228
20180315125000.jpg,2018/3/15 12:50,13.23,0.05,685.5,53.1242
20180315125500.jpg,2018/3/15 12:55,12.12,-0.2,683,52.645
20180315130000.jpg,2018/3/15 13:00,10.84666667,-0.3,680.3333333,52.84103333
20180315130500.jpg,2018/3/15 13:05,12.97,-0.5,678,52.5131
20180315131000.jpg,2018/3/15 13:10,13.98666667,0.333333333,671.3333333,51.93823333
20180315131500.jpg,2018/3/15 13:15,13.63,0.4,668.5,51.25255
20180315132000.jpg,2018/3/15 13:20,12.54,0,662,51.105
20180315132500.jpg,2018/3/15 13:25,12.6,0,661,51.3994
20180315133000.jpg,2018/3/15 13:30,12.57,0.3,655,50.5489
20180315133500.jpg,2018/3/15 13:35,12.73,0.75,651,49.95335
20180315134000.jpg,2018/3/15 13:40,13.44,0.3,643.5,48.89455
20180315134500.jpg,2018/3/15 13:45,11.73,0.25,634.5,48.6283
20180315135000.jpg,2018/3/15 13:50,10.24,0.2,630,48.0178
20180315135500.jpg,2018/3/15 13:55,10.14,0.6,623,47.528
20180315140000.jpg,2018/3/15 14:00,10.355,0.7,618.5,46.92315
20180315140500.jpg,2018/3/15 14:05,11.365,0.5,607.5,45.87895
20180315141000.jpg,2018/3/15 14:10,10.55,0.9,600,45.0099
20180315141500.jpg,2018/3/15 14:15,8.505,0.4,596.5,44.9082
20180315142000.jpg,2018/3/15 14:20,8.74,0.15,589,44.17385
20180315142500.jpg,2018/3/15 14:25,9.78,0.3,583,43.4054
20180315143000.jpg,2018/3/15 14:30,8.565,0.05,573,42.342
20180315143500.jpg,2018/3/15 14:35,8.27,0.45,557.5,41.3195
20180315144000.jpg,2018/3/15 14:40,7.74,0,550,40.1092
20180315144500.jpg,2018/3/15 14:45,9.723333333,0.8,534.6666667,38.9344
20180315145000.jpg,2018/3/15 14:50,9.67,0.8,523.5,37.81265
20180315145500.jpg,2018/3/15 14:55,8.95,0.6,508,37.0295
20180315150000.jpg,2018/3/15 15:00,8.69,0.95,498,35.8935
20180315150500.jpg,2018/3/15 15:05,8.58,0.8,492,35.25575
20180315151000.jpg,2018/3/15 15:10,7.365,0.8,472.5,34.09555
20180315151500.jpg,2018/3/15 15:15,6.81,0.9,452,32.9289
20180315152000.jpg,2018/3/15 15:20,6.89,0.65,435.5,31.6158
20180315152500.jpg,2018/3/15 15:25,7.2,0.5,419,30.5142
20180315153000.jpg,2018/3/15 15:30,7.43,1.25,403,28.94705
20180315153500.jpg,2018/3/15 15:35,6.353333333,0.433333333,383,27.73653333
20180315154000.jpg,2018/3/15 15:40,7.58,0.2,368,26.5097
20180315154500.jpg,2018/3/15 15:45,6.615,0.8,352.5,25.9695
20180315155000.jpg,2018/3/15 15:50,5.5,0.9,336,24.6618
20180315155500.jpg,2018/3/15 15:55,4.85,0.8,301,23.866
20180315160000.jpg,2018/3/15 16:00,4.81,0.75,302.5,22.07655
20180315160500.jpg,2018/3/15 16:05,4.16,0.05,276,20.9265
20180315161000.jpg,2018/3/15 16:10,4.35,0.4,258,19.9265
20180315161500.jpg,2018/3/15 16:15,3.47,0.6,240,18.4003
20180315162000.jpg,2018/3/15 16:20,2.69,0.4,216.5,17.3201
20180315162500.jpg,2018/3/15 16:25,2.805,0.55,205.5,16.1452
20180315163000.jpg,2018/3/15 16:30,2.42,0.35,185.5,14.99975
20180316090500.jpg,2018/3/16 9:05,11.79,-0.3,533,39.4499
20180316091000.jpg,2018/3/16 9:10,12.37,-0.5,545.5,40.0198
20180316091500.jpg,2018/3/16 9:15,12.865,-0.15,552.5,40.6763
20180316092000.jpg,2018/3/16 9:20,12.95,-0.1,565,41.3257
20180316092500.jpg,2018/3/16 9:25,13.23,0.1,574.5,42.23505
20180316093000.jpg,2018/3/16 9:30,13.37,0.2,580,43.13135
20180316093500.jpg,2018/3/16 9:35,13.7,0.3,595,44.1687
20180316094000.jpg,2018/3/16 9:40,13.785,0.65,608,44.9625
20180316094500.jpg,2018/3/16 9:45,14.485,0.95,614.5,45.53145
20180316095000.jpg,2018/3/16 9:50,15.03,1,623,45.7388
20180316095500.jpg,2018/3/16 9:55,15.24,0.85,629.5,46.62585
20180316100000.jpg,2018/3/16 10:00,16.265,1.45,638.5,47.1277
20180316100500.jpg,2018/3/16 10:05,16.32,1.8,641,47.5914
20180316101000.jpg,2018/3/16 10:10,16.775,1.75,648.5,47.97335
20180316101500.jpg,2018/3/16 10:15,17.47,1.7,654,48.3236
20180316102000.jpg,2018/3/16 10:20,18.41666667,2.433333333,660.6666667,48.47563333
20180316102500.jpg,2018/3/16 10:25,18.62,2.5,661,48.5776
20180316103000.jpg,2018/3/16 10:30,18.45666667,2.8,670.3333333,49.3745
20180316103500.jpg,2018/3/16 10:35,18.95,2.9,677,49.96755
20180316104000.jpg,2018/3/16 10:40,19.01,2.8,680,50.4505
20180316104500.jpg,2018/3/16 10:45,19.055,3.15,685,51.1632
20180316105000.jpg,2018/3/16 10:50,19.335,3.35,691,51.54825
20180316105500.jpg,2018/3/16 10:55,19.345,3.3,695,51.76645
20180316110000.jpg,2018/3/16 11:00,19.24,3.3,699,52.0272
20180316110500.jpg,2018/3/16 11:05,19.63,3.8,701.6666667,52.56443333
20180316111000.jpg,2018/3/16 11:10,20.555,4.1,704,52.8395
20180316111500.jpg,2018/3/16 11:15,21.16,4.25,701,52.90455
20180316112000.jpg,2018/3/16 11:20,21.41,4.1,706,53.0787
20180316112500.jpg,2018/3/16 11:25,21.365,4.6,710.5,53.1181
20180316113000.jpg,2018/3/16 11:30,20.91,4.3,708,52.9874
20180316113500.jpg,2018/3/16 11:35,21.14666667,4.8,708.3333333,53.06306667
20180316114000.jpg,2018/3/16 11:40,20.8,4.8,709,53.774
20180316114500.jpg,2018/3/16 11:45,20.37,5.1,712,53.9112
20180316115000.jpg,2018/3/16 11:50,20.125,5.1,709.5,53.61175
20180316115500.jpg,2018/3/16 11:55,19.87,5.3,708,53.8849
20180316120000.jpg,2018/3/16 12:00,20.37,5.1,711,53.8608
20180316120500.jpg,2018/3/16 12:05,20.775,5.75,703,53.60655
20180316121000.jpg,2018/3/16 12:10,21.17,5.4,703.5,53.47385
20180316121500.jpg,2018/3/16 12:15,20.99,6,705,53.1043
20180316122000.jpg,2018/3/16 12:20,21.055,6.25,697.5,53.58985
20180316122500.jpg,2018/3/16 12:25,20.87,5.8,698.5,53.31085
20180316123000.jpg,2018/3/16 12:30,20.23,6.35,700.5,53.64685
20180316123500.jpg,2018/3/16 12:35,20.47,6.3,699,53.1291
20180316124000.jpg,2018/3/16 12:40,20.92,5.95,693,52.5498
20180316124500.jpg,2018/3/16 12:45,21.075,6.3,686,51.96755
20180316125000.jpg,2018/3/16 12:50,20.42,6.25,680.5,50.6242
20180316125500.jpg,2018/3/16 12:55,20.39333333,6.2,685,51.1463
20180316130000.jpg,2018/3/16 13:00,20.91,6.4,670.5,50.70585
20180316130500.jpg,2018/3/16 13:05,21.3,7,668,50.1004
20180316131000.jpg,2018/3/16 13:10,21.135,6.8,664.5,49.78505
20180316131500.jpg,2018/3/16 13:15,20.37,7,657,49.6458
20180316132000.jpg,2018/3/16 13:20,20.24,6.5,657,50.127
20180316132500.jpg,2018/3/16 13:25,20.23,6.95,660,49.55545
20180316133000.jpg,2018/3/16 13:30,19.795,6.65,660,49.6182
20180316133500.jpg,2018/3/16 13:35,19.665,6.75,651,48.9059
20180316134000.jpg,2018/3/16 13:40,20.015,7.05,636.5,47.83195
20180316134500.jpg,2018/3/16 13:45,20.1,7.2,640,46.9219
20180316135000.jpg,2018/3/16 13:50,20.325,7.15,648.5,47.7314
20180316135500.jpg,2018/3/16 13:55,19.97,6.8,625,45.7779
20180316140000.jpg,2018/3/16 14:00,19.14333333,7.2,619,45.11713333
20180316140500.jpg,2018/3/16 14:05,18.58916667,7.05,617.25,45.02359167
20180316141000.jpg,2018/3/16 14:10,18.035,6.9,615.5,44.93005
20180316141500.jpg,2018/3/16 14:15,18.2,7.2,606,43.9357
20180316142000.jpg,2018/3/16 14:20,18.64,7.25,592,42.7097
20180316142500.jpg,2018/3/16 14:25,18.99,7.3,581,41.0877
20180316143000.jpg,2018/3/16 14:30,18.69,7.35,573.5,40.5968
20180316143500.jpg,2018/3/16 14:35,18.68,7.4,567,40.3384
20180316144000.jpg,2018/3/16 14:40,18.015,7.4,561.5,39.26115
20180316144500.jpg,2018/3/16 14:45,17.95,7.3,546,38.5261
20180316145000.jpg,2018/3/16 14:50,17.62666667,7.1,532.6666667,37.20466667
20180316145500.jpg,2018/3/16 14:55,16.89,7.2,498,35.3961
20180316150000.jpg,2018/3/16 15:00,16.485,7.25,491,34.5309
20180316150500.jpg,2018/3/16 15:05,15.855,7.55,491,34.16245
20180316151000.jpg,2018/3/16 15:10,15.18,7.5,457,32.1222
20180316151500.jpg,2018/3/16 15:15,14.745,7.15,444.5,31.66465
20180316152000.jpg,2018/3/16 15:20,14.24333333,7.2,447.3333333,31.43833333
20180316152500.jpg,2018/3/16 15:25,14.09,7.3,417,28.9095
20180316153000.jpg,2018/3/16 15:30,13.93,7.35,408,28.4939
20180316153500.jpg,2018/3/16 15:35,13.74,7,391,27.3465
20180316154000.jpg,2018/3/16 15:40,13.19,7.15,385,26.62845
20180316154500.jpg,2018/3/16 15:45,12.345,7,358.5,25.32695
20180316155000.jpg,2018/3/16 15:50,11.93,7.1,326,24.04275
20180316155500.jpg,2018/3/16 15:55,11.56,7,304,21.6799
20180316160000.jpg,2018/3/16 16:00,10.995,6.85,296,20.8721
20180316160500.jpg,2018/3/16 16:05,10.2,6.6,275,19.3427
20180316161000.jpg,2018/3/16 16:10,9.436666667,6.5,249.3333333,18.33546667
20180316161500.jpg,2018/3/16 16:15,9.065,6.5,232.5,17.74615
20180316162000.jpg,2018/3/16 16:20,8.545,6.4,208,16.1774
20180316162500.jpg,2018/3/16 16:25,8.2,6.5,178,14.5406
20180316163000.jpg,2018/3/16 16:30,7.86,6.25,176,13.4031
20180317090500.jpg,2018/3/17 9:05,14.945,5.05,529.5,38.442225
20180317091000.jpg,2018/3/17 9:10,15.14,5.2,535,39.1044
20180317091500.jpg,2018/3/17 9:15,15.35,6.1,557,40.17286667
20180317092000.jpg,2018/3/17 9:20,15.64,5.9,568,40.8526
20180317092500.jpg,2018/3/17 9:25,15.95,6.55,573,41.4398
20180317093000.jpg,2018/3/17 9:30,16.005,6.65,585.5,42.49495
20180317093500.jpg,2018/3/17 9:35,16.8,7.1,589,43.2565
20180317094000.jpg,2018/3/17 9:40,17.83333333,7.3,605.3333333,43.88233333
20180317094500.jpg,2018/3/17 9:45,18.365,7.3,613,44.3899
20180317095000.jpg,2018/3/17 9:50,19.45,7.8,619,44.3968
20180317095500.jpg,2018/3/17 9:55,21.545,8.35,629,45.11815
20180317100000.jpg,2018/3/17 10:00,22.02,8.55,639.5,45.69895
20180317100500.jpg,2018/3/17 10:05,23.43,8.5,643,46.0656
20180317101000.jpg,2018/3/17 10:10,22.745,9.15,632,45.5474
20180317101500.jpg,2018/3/17 10:15,23.47,9.8,653,46.7074
20180317102000.jpg,2018/3/17 10:20,23.55333333,9.466666667,638.3333333,44.6859
20180317102500.jpg,2018/3/17 10:25,24.14,10,633,44.9523
20180317103000.jpg,2018/3/17 10:30,22.64,9.9,623.5,44.36845
20180317103500.jpg,2018/3/17 10:35,23.305,10,629,45.53255
20180317104000.jpg,2018/3/17 10:40,24.62,10,641,46.7193
20180317104500.jpg,2018/3/17 10:45,24.86,10.5,674,48.5034
20180317105000.jpg,2018/3/17 10:50,25.59,10.9,686,49.5958
20180317105500.jpg,2018/3/17 10:55,26.73,10.75,677.5,48.3806
20180317110000.jpg,2018/3/17 11:00,27.26,10.3,693,49.2282
20180317110500.jpg,2018/3/17 11:05,27.88,11,690.3333333,49.78786667
20180317111000.jpg,2018/3/17 11:10,27.755,11.5,702,50.14445
20180317111500.jpg,2018/3/17 11:15,27,11,704,50.73055
20180317112000.jpg,2018/3/17 11:20,27.35,10.6,703,50.545
20180317112500.jpg,2018/3/17 11:25,29.14,10.5,702,50.19615
20180317113000.jpg,2018/3/17 11:30,31.64,10.4,697,49.2824
20180317113500.jpg,2018/3/17 11:35,31.345,11.6,714,49.5612
20180317114000.jpg,2018/3/17 11:40,30.515,11.95,706.5,50.1621
20180317114500.jpg,2018/3/17 11:45,29.07,12.6,702,51.0596
